"method","metric","val","scenario","n","p_over_n","L","pi_po","pi_d","d","pev","gamma","perc_theta_share","alpha","graph_type"
"Oracle","ThetaError",0.374590079981385,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.341599029481395,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.41396904433699,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.369003370454776,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.391875025479554,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.37973962546261,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.410168034361391,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.359287043391322,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.394648874676717,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.370318538661146,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.370051302927353,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.369474480243584,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.395932903611879,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.353398029425348,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.439603238527173,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.408933817002881,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.367745446282402,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.357117514564385,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.401573827909066,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.379756961438274,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.391126912260414,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.367273283764967,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.387362137985206,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.36630736037044,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.375842947045758,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.387788491081308,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.31481299552721,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.390788948824574,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.388943061906701,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.339302978152031,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.369496240783322,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.355182405560846,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.414775454994428,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.395217023471546,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.335742232872249,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.355094584106583,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.361171692991155,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.367183001895474,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.36446486518715,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.348592481499998,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.369562733158034,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.407584785003329,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.370882273102885,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.345448648624958,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.363606317193204,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.374338042629282,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.405104849777554,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.404096188163898,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.376302431254076,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.380371150823365,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.375223863503008,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.339463627080896,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.369937312627924,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.358869777124011,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.362934002084214,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.364207636697396,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.41607510890564,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.35840882904982,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.391136231435818,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.352842868156881,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.397817224052035,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.351560002530301,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.375588383941437,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.381012695362919,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.387046220056759,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.38632772279807,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.362665142561719,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.378669460550434,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.346836882923921,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.366394018619308,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.412936412731821,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.31906628052203,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.336965071698358,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.35620864367062,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.392607253356049,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.339493383661143,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"Oracle","ThetaError",0.323728946390054,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","none","star"
"poFGGM","AUC",0.945945945945946,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.927364864864865,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.989864864864865,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.972972972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.939189189189189,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.952702702702703,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.978040540540541,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.91722972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.983108108108108,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.988175675675676,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.993243243243243,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.966216216216216,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.966216216216216,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.978040540540541,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.978040540540541,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.859797297297297,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.989864864864865,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.967905405405405,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.952702702702703,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",1,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.91554054054054,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.962837837837838,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.934121621621622,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.967905405405405,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.976351351351351,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.912162162162162,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",1,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.981418918918919,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.966216216216216,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.972972972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.962837837837838,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.907094594594595,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.981418918918919,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",1,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.974662162162162,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.993243243243243,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.932432432432432,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.969594594594595,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.951013513513513,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.983108108108108,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.986486486486487,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.95777027027027,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.993243243243243,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.944256756756757,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.966216216216216,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.932432432432432,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.95777027027027,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.927364864864865,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.910472972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.97972972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.964527027027027,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.903716216216216,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.969594594594595,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.981418918918919,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.95777027027027,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.988175675675676,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.981418918918919,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.974662162162162,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.91722972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.932432432432432,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.908783783783784,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.951013513513513,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.925675675675676,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.945945945945946,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.989864864864865,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.964527027027027,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.888513513513513,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.983108108108108,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.993243243243243,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.947635135135135,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.959459459459459,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.978040540540541,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.97804054054054,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.962837837837838,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.959459459459459,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.972972972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.967905405405405,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.959459459459459,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.927364864864865,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.942567567567568,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.939189189189189,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.930743243243243,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.925675675675676,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.998310810810811,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.967905405405405,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.983108108108108,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.959459459459459,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.886824324324324,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.935810810810811,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.97972972972973,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.988175675675676,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.961148648648649,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.996621621621622,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.956081081081081,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.939189189189189,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.984797297297297,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.932432432432432,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
"poFGGM","AUC",0.935810810810811,"p_and_n","50","0.2","5","0.5","0.5","50","0.99","0.0","1.0","best","star"
